utc,ground_station,visible,elevation_deg,range_km
2026-03-27T11:25:20+00:00,Daejeon,0,-30.669,7185.698
2026-03-27T11:25:30+00:00,Seoul,0,-30.879,7221.720
2026-03-27T11:25:30+00:00,Daejeon,0,-30.721,7194.425
2026-03-27T11:25:40+00:00,Seoul,0,-30.940,7232.069
2026-03-27T11:25:40+00:00,Daejeon,0,-30.774,7203.417
2026-03-27T11:25:50+00:00,Seoul,0,-31.002,7242.673
2026-03-27T11:25:50+00:00,Daejeon,0,-30.828,7212.672
2026-03-27T11:26:00+00:00,Seoul,0,-31.066,7253.528
2026-03-27T11:26:00+00:00,Daejeon,0,-30.884,7222.187
2026-03-27T11:26:10+00:00,Seoul,0,-31.131,7264.632
2026-03-27T11:26:10+00:00,Daejeon,0,-30.942,7231.959
2026-03-27T11:26:20+00:00,Seoul,0,-31.198,7275.981
2026-03-27T11:26:20+00:00,Daejeon,0,-31.001,7241.985
2026-03-27T11:26:30+00:00,Seoul,0,-31.266,7287.572
2026-03-27T11:26:30+00:00,Daejeon,0,-31.061,7252.262
2026-03-27T11:26:40+00:00,Seoul,0,-31.335,7299.401
2026-03-27T11:26:40+00:00,Daejeon,0,-31.123,7262.788
2026-03-27T11:26:50+00:00,Seoul,0,-31.406,7311.465
2026-03-27T11:26:50+00:00,Daejeon,0,-31.187,7273.558
2026-03-27T11:27:00+00:00,Seoul,0,-31.479,7323.762
2026-03-27T11:27:00+00:00,Daejeon,0,-31.251,7284.569
2026-03-27T11:27:10+00:00,Seoul,0,-31.552,7336.286
2026-03-27T11:27:10+00:00,Daejeon,0,-31.317,7295.820
2026-03-27T11:27:20+00:00,Seoul,0,-31.627,7349.036
2026-03-27T11:27:20+00:00,Daejeon,0,-31.385,7307.305
2026-03-27T11:27:30+00:00,Seoul,0,-31.703,7362.007
2026-03-27T11:27:30+00:00,Daejeon,0,-31.454,7319.022
2026-03-27T11:27:40+00:00,Seoul,0,-31.781,7375.196
2026-03-27T11:27:40+00:00,Daejeon,0,-31.524,7330.969
2026-03-27T11:27:50+00:00,Seoul,0,-31.859,7388.600
2026-03-27T11:27:50+00:00,Daejeon,0,-31.595,7343.140
2026-03-27T11:28:00+00:00,Seoul,0,-31.939,7402.214
2026-03-27T11:28:00+00:00,Daejeon,0,-31.668,7355.534
2026-03-27T11:28:10+00:00,Seoul,0,-32.020,7416.036
2026-03-27T11:28:10+00:00,Daejeon,0,-31.742,7368.146
2026-03-27T11:28:20+00:00,Seoul,0,-32.103,7430.062
2026-03-27T11:28:20+00:00,Daejeon,0,-31.817,7380.974
2026-03-27T11:28:30+00:00,Seoul,0,-32.186,7444.288
2026-03-27T11:28:30+00:00,Daejeon,0,-31.894,7394.013
2026-03-27T11:28:40+00:00,Seoul,0,-32.271,7458.710
2026-03-27T11:28:40+00:00,Daejeon,0,-31.972,7407.261
2026-03-27T11:28:50+00:00,Seoul,0,-32.357,7473.326
2026-03-27T11:28:50+00:00,Daejeon,0,-32.051,7420.714
2026-03-27T11:29:00+00:00,Seoul,0,-32.444,7488.131
2026-03-27T11:29:00+00:00,Daejeon,0,-32.131,7434.369
2026-03-27T11:29:10+00:00,Seoul,0,-32.532,7503.122
2026-03-27T11:29:10+00:00,Daejeon,0,-32.212,7448.221
2026-03-27T11:29:20+00:00,Seoul,0,-32.621,7518.295
2026-03-27T11:29:20+00:00,Daejeon,0,-32.295,7462.268
2026-03-27T11:29:30+00:00,Seoul,0,-32.712,7533.647
2026-03-27T11:29:30+00:00,Daejeon,0,-32.378,7476.507
2026-03-27T11:29:40+00:00,Seoul,0,-32.803,7549.174
2026-03-27T11:29:40+00:00,Daejeon,0,-32.463,7490.932
2026-03-27T11:29:50+00:00,Seoul,0,-32.895,7564.872
2026-03-27T11:29:50+00:00,Daejeon,0,-32.549,7505.542
2026-03-27T11:30:00+00:00,Seoul,0,-32.989,7580.738
2026-03-27T11:30:00+00:00,Daejeon,0,-32.636,7520.333
2026-03-27T11:30:10+00:00,Seoul,0,-33.083,7596.767
2026-03-27T11:30:10+00:00,Daejeon,0,-32.724,7535.300
2026-03-27T11:30:20+00:00,Seoul,0,-33.179,7612.957
2026-03-27T11:30:20+00:00,Daejeon,0,-32.813,7550.441
2026-03-27T11:30:30+00:00,Seoul,0,-33.275,7629.304
2026-03-27T11:30:30+00:00,Daejeon,0,-32.903,7565.752
2026-03-27T11:30:40+00:00,Seoul,0,-33.372,7645.804
2026-03-27T11:30:40+00:00,Daejeon,0,-32.994,7581.229
2026-03-27T11:30:50+00:00,Seoul,0,-33.471,7662.453
2026-03-27T11:30:50+00:00,Daejeon,0,-33.086,7596.868
2026-03-27T11:31:00+00:00,Seoul,0,-33.570,7679.248
2026-03-27T11:31:00+00:00,Daejeon,0,-33.179,7612.667
2026-03-27T11:31:10+00:00,Seoul,0,-33.670,7696.185
2026-03-27T11:31:10+00:00,Daejeon,0,-33.273,7628.622
2026-03-27T11:31:20+00:00,Seoul,0,-33.771,7713.261
2026-03-27T11:31:20+00:00,Daejeon,0,-33.368,7644.729
2026-03-27T11:31:30+00:00,Seoul,0,-33.873,7730.471
2026-03-27T11:31:30+00:00,Daejeon,0,-33.464,7660.984
2026-03-27T11:31:40+00:00,Seoul,0,-33.975,7747.813
2026-03-27T11:31:40+00:00,Daejeon,0,-33.561,7677.385
2026-03-27T11:31:50+00:00,Seoul,0,-34.079,7765.283
2026-03-27T11:31:50+00:00,Daejeon,0,-33.659,7693.927
2026-03-27T11:32:00+00:00,Seoul,0,-34.183,7782.877
2026-03-27T11:32:00+00:00,Daejeon,0,-33.757,7710.606
2026-03-27T11:32:10+00:00,Seoul,0,-34.288,7800.591
2026-03-27T11:32:10+00:00,Daejeon,0,-33.857,7727.421
2026-03-27T11:32:20+00:00,Seoul,0,-34.394,7818.422
2026-03-27T11:32:20+00:00,Daejeon,0,-33.957,7744.366
2026-03-27T11:32:30+00:00,Seoul,0,-34.500,7836.367
2026-03-27T11:32:30+00:00,Daejeon,0,-34.058,7761.438
2026-03-27T11:32:40+00:00,Seoul,0,-34.608,7854.422
2026-03-27T11:32:40+00:00,Daejeon,0,-34.160,7778.635
2026-03-27T11:32:50+00:00,Seoul,0,-34.716,7872.583
2026-03-27T11:32:50+00:00,Daejeon,0,-34.262,7795.952
2026-03-27T11:33:00+00:00,Seoul,0,-34.824,7890.846
2026-03-27T11:33:00+00:00,Daejeon,0,-34.366,7813.386
2026-03-27T11:33:10+00:00,Seoul,0,-34.934,7909.210
2026-03-27T11:33:10+00:00,Daejeon,0,-34.470,7830.933
2026-03-27T11:33:20+00:00,Seoul,0,-35.044,7927.669
2026-03-27T11:33:20+00:00,Daejeon,0,-34.575,7848.590
2026-03-27T11:33:30+00:00,Seoul,0,-35.154,7946.221
2026-03-27T11:33:30+00:00,Daejeon,0,-34.680,7866.354
2026-03-27T11:33:40+00:00,Seoul,0,-35.266,7964.861
2026-03-27T11:33:40+00:00,Daejeon,0,-34.786,7884.221
2026-03-27T11:33:50+00:00,Seoul,0,-35.378,7983.587
2026-03-27T11:33:50+00:00,Daejeon,0,-34.893,7902.188
2026-03-27T11:34:00+00:00,Seoul,0,-35.490,8002.396
2026-03-27T11:34:00+00:00,Daejeon,0,-35.001,7920.251
2026-03-27T11:34:10+00:00,Seoul,0,-35.603,8021.283
2026-03-27T11:34:10+00:00,Daejeon,0,-35.109,7938.407
2026-03-27T11:34:20+00:00,Seoul,0,-35.717,8040.246
2026-03-27T11:34:20+00:00,Daejeon,0,-35.218,7956.652
2026-03-27T11:34:30+00:00,Seoul,0,-35.831,8059.281
2026-03-27T11:34:30+00:00,Daejeon,0,-35.327,7974.984
2026-03-27T11:34:40+00:00,Seoul,0,-35.945,8078.385
2026-03-27T11:34:40+00:00,Daejeon,0,-35.437,7993.399
2026-03-27T11:34:50+00:00,Seoul,0,-36.060,8097.554
2026-03-27T11:34:50+00:00,Daejeon,0,-35.548,8011.893
2026-03-27T11:35:00+00:00,Seoul,0,-36.176,8116.785
2026-03-27T11:35:00+00:00,Daejeon,0,-35.659,8030.464
2026-03-27T11:35:10+00:00,Seoul,0,-36.292,8136.076
2026-03-27T11:35:10+00:00,Daejeon,0,-35.770,8049.108
2026-03-27T11:35:20+00:00,Seoul,0,-36.408,8155.422
2026-03-27T11:35:20+00:00,Daejeon,0,-35.882,8067.822
2026-03-27T11:35:30+00:00,Seoul,0,-36.525,8174.821
2026-03-27T11:35:30+00:00,Daejeon,0,-35.995,8086.602
2026-03-27T11:35:40+00:00,Seoul,0,-36.643,8194.269
2026-03-27T11:35:40+00:00,Daejeon,0,-36.108,8105.446
2026-03-27T11:35:50+00:00,Seoul,0,-36.761,8213.763
2026-03-27T11:35:50+00:00,Daejeon,0,-36.222,8124.349
2026-03-27T11:36:00+00:00,Seoul,0,-36.879,8233.301
2026-03-27T11:36:00+00:00,Daejeon,0,-36.336,8143.310
2026-03-27T11:36:10+00:00,Seoul,0,-36.997,8252.878
2026-03-27T11:36:10+00:00,Daejeon,0,-36.450,8162.325
2026-03-27T11:36:20+00:00,Seoul,0,-37.116,8272.493
2026-03-27T11:36:20+00:00,Daejeon,0,-36.565,8181.391
2026-03-27T11:36:30+00:00,Seoul,0,-37.235,8292.141
2026-03-27T11:36:30+00:00,Daejeon,0,-36.680,8200.504
2026-03-27T11:36:40+00:00,Seoul,0,-37.355,8311.820
2026-03-27T11:36:40+00:00,Daejeon,0,-36.796,8219.663
2026-03-27T11:36:50+00:00,Seoul,0,-37.474,8331.527
2026-03-27T11:36:50+00:00,Daejeon,0,-36.912,8238.862
2026-03-27T11:37:00+00:00,Seoul,0,-37.594,8351.258
2026-03-27T11:37:00+00:00,Daejeon,0,-37.028,8258.100
2026-03-27T11:37:10+00:00,Seoul,0,-37.715,8371.012
2026-03-27T11:37:10+00:00,Daejeon,0,-37.145,8277.374
2026-03-27T11:37:20+00:00,Seoul,0,-37.835,8390.784
2026-03-27T11:37:20+00:00,Daejeon,0,-37.262,8296.681
2026-03-27T11:37:30+00:00,Seoul,0,-37.956,8410.573
2026-03-27T11:37:30+00:00,Daejeon,0,-37.379,8316.017
2026-03-27T11:37:40+00:00,Seoul,0,-38.077,8430.374
2026-03-27T11:37:40+00:00,Daejeon,0,-37.497,8335.380
2026-03-27T11:37:50+00:00,Seoul,0,-38.198,8450.186
2026-03-27T11:37:50+00:00,Daejeon,0,-37.615,8354.766
2026-03-27T11:38:00+00:00,Seoul,0,-38.320,8470.005
2026-03-27T11:38:00+00:00,Daejeon,0,-37.733,8374.174
2026-03-27T11:38:10+00:00,Seoul,0,-38.441,8489.830
2026-03-27T11:38:10+00:00,Daejeon,0,-37.852,8393.600
2026-03-27T11:38:20+00:00,Seoul,0,-38.563,8509.655
2026-03-27T11:38:20+00:00,Daejeon,0,-37.970,8413.041
2026-03-27T11:38:30+00:00,Seoul,0,-38.685,8529.481
2026-03-27T11:38:30+00:00,Daejeon,0,-38.089,8432.494
2026-03-27T11:38:40+00:00,Seoul,0,-38.807,8549.302
2026-03-27T11:38:40+00:00,Daejeon,0,-38.208,8451.957
2026-03-27T11:38:50+00:00,Seoul,0,-38.929,8569.117
2026-03-27T11:38:50+00:00,Daejeon,0,-38.327,8471.428
2026-03-27T11:39:00+00:00,Seoul,0,-39.052,8588.924
2026-03-27T11:39:00+00:00,Daejeon,0,-38.447,8490.902
2026-03-27T11:39:10+00:00,Seoul,0,-39.174,8608.718
2026-03-27T11:39:10+00:00,Daejeon,0,-38.566,8510.378
2026-03-27T11:39:20+00:00,Seoul,0,-39.296,8628.499
2026-03-27T11:39:20+00:00,Daejeon,0,-38.686,8529.853
2026-03-27T11:39:30+00:00,Seoul,0,-39.419,8648.263
2026-03-27T11:39:30+00:00,Daejeon,0,-38.805,8549.324
2026-03-27T11:39:40+00:00,Seoul,0,-39.541,8668.008
2026-03-27T11:39:40+00:00,Daejeon,0,-38.925,8568.789
2026-03-27T11:39:50+00:00,Seoul,0,-39.664,8687.730
2026-03-27T11:39:50+00:00,Daejeon,0,-39.045,8588.245
2026-03-27T11:40:00+00:00,Seoul,0,-39.786,8707.429
2026-03-27T11:40:00+00:00,Daejeon,0,-39.165,8607.690
2026-03-27T11:40:10+00:00,Seoul,0,-39.909,8727.100
2026-03-27T11:40:10+00:00,Daejeon,0,-39.285,8627.120
2026-03-27T11:40:20+00:00,Seoul,0,-40.031,8746.743
2026-03-27T11:40:20+00:00,Daejeon,0,-39.406,8646.534
2026-03-27T11:40:30+00:00,Seoul,0,-40.154,8766.353
2026-03-27T11:40:30+00:00,Daejeon,0,-39.526,8665.929
2026-03-27T11:40:40+00:00,Seoul,0,-40.276,8785.930
2026-03-27T11:40:40+00:00,Daejeon,0,-39.646,8685.302
2026-03-27T11:40:50+00:00,Seoul,0,-40.398,8805.470
2026-03-27T11:40:50+00:00,Daejeon,0,-39.766,8704.652
2026-03-27T11:41:00+00:00,Seoul,0,-40.521,8824.972
2026-03-27T11:41:00+00:00,Daejeon,0,-39.886,8723.975
2026-03-27T11:41:10+00:00,Seoul,0,-40.643,8844.432
2026-03-27T11:41:10+00:00,Daejeon,0,-40.007,8743.269
2026-03-27T11:41:20+00:00,Seoul,0,-40.765,8863.849
2026-03-27T11:41:20+00:00,Daejeon,0,-40.127,8762.532
2026-03-27T11:41:30+00:00,Seoul,0,-40.887,8883.220
2026-03-27T11:41:30+00:00,Daejeon,0,-40.247,8781.762
2026-03-27T11:41:40+00:00,Seoul,0,-41.009,8902.544
2026-03-27T11:41:40+00:00,Daejeon,0,-40.367,8800.956
2026-03-27T11:41:50+00:00,Seoul,0,-41.131,8921.817
2026-03-27T11:41:50+00:00,Daejeon,0,-40.487,8820.113
2026-03-27T11:42:00+00:00,Seoul,0,-41.252,8941.038
2026-03-27T11:42:00+00:00,Daejeon,0,-40.607,8839.229
2026-03-27T11:42:10+00:00,Seoul,0,-41.373,8960.205
2026-03-27T11:42:10+00:00,Daejeon,0,-40.727,8858.303
2026-03-27T11:42:20+00:00,Seoul,0,-41.495,8979.315
2026-03-27T11:42:20+00:00,Daejeon,0,-40.846,8877.332
2026-03-27T11:42:30+00:00,Seoul,0,-41.616,8998.367
2026-03-27T11:42:30+00:00,Daejeon,0,-40.966,8896.314
2026-03-27T11:42:40+00:00,Seoul,0,-41.736,9017.357
2026-03-27T11:42:40+00:00,Daejeon,0,-41.085,8915.247
2026-03-27T11:42:50+00:00,Seoul,0,-41.857,9036.285
2026-03-27T11:42:50+00:00,Daejeon,0,-41.204,8934.129
2026-03-27T11:43:00+00:00,Seoul,0,-41.977,9055.149
2026-03-27T11:43:00+00:00,Daejeon,0,-41.323,8952.959
2026-03-27T11:43:10+00:00,Seoul,0,-42.097,9073.945
2026-03-27T11:43:10+00:00,Daejeon,0,-41.442,8971.733
2026-03-27T11:43:20+00:00,Seoul,0,-42.217,9092.673
2026-03-27T11:43:20+00:00,Daejeon,0,-41.561,8990.449
2026-03-27T11:43:30+00:00,Seoul,0,-42.337,9111.330
2026-03-27T11:43:30+00:00,Daejeon,0,-41.679,9009.107
2026-03-27T11:43:40+00:00,Seoul,0,-42.456,9129.914
2026-03-27T11:43:40+00:00,Daejeon,0,-41.798,9027.703
2026-03-27T11:43:50+00:00,Seoul,0,-42.575,9148.424
2026-03-27T11:43:50+00:00,Daejeon,0,-41.916,9046.236
2026-03-27T11:44:00+00:00,Seoul,0,-42.694,9166.857
2026-03-27T11:44:00+00:00,Daejeon,0,-42.033,9064.703
2026-03-27T11:44:10+00:00,Seoul,0,-42.812,9185.212
2026-03-27T11:44:10+00:00,Daejeon,0,-42.151,9083.104
2026-03-27T11:44:20+00:00,Seoul,0,-42.930,9203.487
2026-03-27T11:44:20+00:00,Daejeon,0,-42.268,9101.436
2026-03-27T11:44:30+00:00,Seoul,0,-43.047,9221.680
2026-03-27T11:44:30+00:00,Daejeon,0,-42.385,9119.697
2026-03-27T11:44:40+00:00,Seoul,0,-43.165,9239.790
2026-03-27T11:44:40+00:00,Daejeon,0,-42.502,9137.885
2026-03-27T11:44:50+00:00,Seoul,0,-43.282,9257.814
2026-03-27T11:44:50+00:00,Daejeon,0,-42.618,9155.998
2026-03-27T11:45:00+00:00,Seoul,0,-43.398,9275.751
2026-03-27T11:45:00+00:00,Daejeon,0,-42.734,9174.036
2026-03-27T11:45:10+00:00,Seoul,0,-43.514,9293.599
2026-03-27T11:45:10+00:00,Daejeon,0,-42.850,9191.995
2026-03-27T11:45:20+00:00,Seoul,0,-43.630,9311.357
2026-03-27T11:45:20+00:00,Daejeon,0,-42.965,9209.875
2026-03-27T11:45:30+00:00,Seoul,0,-43.745,9329.022
2026-03-27T11:45:30+00:00,Daejeon,0,-43.080,9227.673
2026-03-27T11:45:40+00:00,Seoul,0,-43.860,9346.594
2026-03-27T11:45:40+00:00,Daejeon,0,-43.195,9245.387
2026-03-27T11:45:50+00:00,Seoul,0,-43.974,9364.070
2026-03-27T11:45:50+00:00,Daejeon,0,-43.309,9263.017
2026-03-27T11:46:00+00:00,Seoul,0,-44.088,9381.450
2026-03-27T11:46:00+00:00,Daejeon,0,-43.423,9280.561
2026-03-27T11:46:10+00:00,Seoul,0,-44.202,9398.730
2026-03-27T11:46:10+00:00,Daejeon,0,-43.536,9298.016
2026-03-27T11:46:20+00:00,Seoul,0,-44.314,9415.911
2026-03-27T11:46:20+00:00,Daejeon,0,-43.649,9315.381
2026-03-27T11:46:30+00:00,Seoul,0,-44.427,9432.990
2026-03-27T11:46:30+00:00,Daejeon,0,-43.762,9332.655
2026-03-27T11:46:40+00:00,Seoul,0,-44.539,9449.967
2026-03-27T11:46:40+00:00,Daejeon,0,-43.874,9349.836
2026-03-27T11:46:50+00:00,Seoul,0,-44.650,9466.838
2026-03-27T11:46:50+00:00,Daejeon,0,-43.986,9366.923
2026-03-27T11:47:00+00:00,Seoul,0,-44.761,9483.604
2026-03-27T11:47:00+00:00,Daejeon,0,-44.097,9383.914
2026-03-27T11:47:10+00:00,Seoul,0,-44.871,9500.262
2026-03-27T11:47:10+00:00,Daejeon,0,-44.208,9400.807
2026-03-27T11:47:20+00:00,Seoul,0,-44.981,9516.812
2026-03-27T11:47:20+00:00,Daejeon,0,-44.318,9417.601
2026-03-27T11:47:30+00:00,Seoul,0,-45.090,9533.251
2026-03-27T11:47:30+00:00,Daejeon,0,-44.428,9434.295
2026-03-27T11:47:40+00:00,Seoul,0,-45.199,9549.579
2026-03-27T11:47:40+00:00,Daejeon,0,-44.537,9450.888
2026-03-27T11:47:50+00:00,Seoul,0,-45.307,9565.794
2026-03-27T11:47:50+00:00,Daejeon,0,-44.646,9467.377
2026-03-27T11:48:00+00:00,Seoul,0,-45.415,9581.894
2026-03-27T11:48:00+00:00,Daejeon,0,-44.754,9483.761
2026-03-27T11:48:10+00:00,Seoul,0,-45.521,9597.880
2026-03-27T11:48:10+00:00,Daejeon,0,-44.862,9500.040
2026-03-27T11:48:20+00:00,Seoul,0,-45.628,9613.748
2026-03-27T11:48:20+00:00,Daejeon,0,-44.969,9516.211
2026-03-27T11:48:30+00:00,Seoul,0,-45.733,9629.499
2026-03-27T11:48:30+00:00,Daejeon,0,-45.076,9532.274
2026-03-27T11:48:40+00:00,Seoul,0,-45.838,9645.131
2026-03-27T11:48:40+00:00,Daejeon,0,-45.182,9548.227
2026-03-27T11:48:50+00:00,Seoul,0,-45.943,9660.642
2026-03-27T11:48:50+00:00,Daejeon,0,-45.287,9564.070
2026-03-27T11:49:00+00:00,Seoul,0,-46.046,9676.032
2026-03-27T11:49:00+00:00,Daejeon,0,-45.392,9579.799
2026-03-27T11:49:10+00:00,Seoul,0,-46.149,9691.299
2026-03-27T11:49:10+00:00,Daejeon,0,-45.496,9595.415
2026-03-27T11:49:20+00:00,Seoul,0,-46.251,9706.442
2026-03-27T11:49:20+00:00,Daejeon,0,-45.600,9610.917
2026-03-27T11:49:30+00:00,Seoul,0,-46.353,9721.460
2026-03-27T11:49:30+00:00,Daejeon,0,-45.703,9626.302
2026-03-27T11:49:40+00:00,Seoul,0,-46.454,9736.352
2026-03-27T11:49:40+00:00,Daejeon,0,-45.805,9641.571
2026-03-27T11:49:50+00:00,Seoul,0,-46.554,9751.117
2026-03-27T11:49:50+00:00,Daejeon,0,-45.907,9656.721
2026-03-27T11:50:00+00:00,Seoul,0,-46.653,9765.754
2026-03-27T11:50:00+00:00,Daejeon,0,-46.008,9671.752
2026-03-27T11:50:10+00:00,Seoul,0,-46.752,9780.261
2026-03-27T11:50:10+00:00,Daejeon,0,-46.108,9686.662
2026-03-27T11:50:20+00:00,Seoul,0,-46.850,9794.639
2026-03-27T11:50:20+00:00,Daejeon,0,-46.208,9701.451
2026-03-27T11:50:30+00:00,Seoul,0,-46.947,9808.885
2026-03-27T11:50:30+00:00,Daejeon,0,-46.307,9716.117
2026-03-27T11:50:40+00:00,Seoul,0,-47.044,9822.999
2026-03-27T11:50:40+00:00,Daejeon,0,-46.405,9730.660
2026-03-27T11:50:50+00:00,Seoul,0,-47.139,9836.980
2026-03-27T11:50:50+00:00,Daejeon,0,-46.503,9745.077
2026-03-27T11:51:00+00:00,Seoul,0,-47.234,9850.827
2026-03-27T11:51:00+00:00,Daejeon,0,-46.600,9759.370
2026-03-27T11:51:10+00:00,Seoul,0,-47.328,9864.538
2026-03-27T11:51:10+00:00,Daejeon,0,-46.696,9773.536
2026-03-27T11:51:20+00:00,Seoul,0,-47.421,9878.114
2026-03-27T11:51:20+00:00,Daejeon,0,-46.791,9787.574
2026-03-27T11:51:30+00:00,Seoul,0,-47.514,9891.554
2026-03-27T11:51:30+00:00,Daejeon,0,-46.886,9801.483
2026-03-27T11:51:40+00:00,Seoul,0,-47.605,9904.855
2026-03-27T11:51:40+00:00,Daejeon,0,-46.980,9815.263
2026-03-27T11:51:50+00:00,Seoul,0,-47.696,9918.018
2026-03-27T11:51:50+00:00,Daejeon,0,-47.073,9828.913
2026-03-27T11:52:00+00:00,Seoul,0,-47.786,9931.042
2026-03-27T11:52:00+00:00,Daejeon,0,-47.165,9842.432
2026-03-27T11:52:10+00:00,Seoul,0,-47.875,9943.926
2026-03-27T11:52:10+00:00,Daejeon,0,-47.257,9855.819
2026-03-27T11:52:20+00:00,Seoul,0,-47.963,9956.669
2026-03-27T11:52:20+00:00,Daejeon,0,-47.348,9869.072
2026-03-27T11:52:30+00:00,Seoul,0,-48.051,9969.270
2026-03-27T11:52:30+00:00,Daejeon,0,-47.438,9882.192
2026-03-27T11:52:40+00:00,Seoul,0,-48.137,9981.729
2026-03-27T11:52:40+00:00,Daejeon,0,-47.527,9895.178
2026-03-27T11:52:50+00:00,Seoul,0,-48.223,9994.045
2026-03-27T11:52:50+00:00,Daejeon,0,-47.616,9908.028
2026-03-27T11:53:00+00:00,Seoul,0,-48.307,10006.218
2026-03-27T11:53:00+00:00,Daejeon,0,-47.703,9920.742
2026-03-27T11:53:10+00:00,Seoul,0,-48.391,10018.246
2026-03-27T11:53:10+00:00,Daejeon,0,-47.790,9933.319
2026-03-27T11:53:20+00:00,Seoul,0,-48.474,10030.128
2026-03-27T11:53:20+00:00,Daejeon,0,-47.876,9945.759
2026-03-27T11:53:30+00:00,Seoul,0,-48.556,10041.865
2026-03-27T11:53:30+00:00,Daejeon,0,-47.961,9958.060
2026-03-27T11:53:40+00:00,Seoul,0,-48.637,10053.456
2026-03-27T11:53:40+00:00,Daejeon,0,-48.045,9970.222
2026-03-27T11:53:50+00:00,Seoul,0,-48.717,10064.900
2026-03-27T11:53:50+00:00,Daejeon,0,-48.128,9982.245
2026-03-27T11:54:00+00:00,Seoul,0,-48.796,10076.196
2026-03-27T11:54:00+00:00,Daejeon,0,-48.211,9994.128
2026-03-27T11:54:10+00:00,Seoul,0,-48.874,10087.343
2026-03-27T11:54:10+00:00,Daejeon,0,-48.292,10005.869
2026-03-27T11:54:20+00:00,Seoul,0,-48.952,10098.343
2026-03-27T11:54:20+00:00,Daejeon,0,-48.373,10017.469
2026-03-27T11:54:30+00:00,Seoul,0,-49.028,10109.193
2026-03-27T11:54:30+00:00,Daejeon,0,-48.453,10028.927
2026-03-27T11:54:40+00:00,Seoul,0,-49.103,10119.893
2026-03-27T11:54:40+00:00,Daejeon,0,-48.531,10040.242
2026-03-27T11:54:50+00:00,Seoul,0,-49.177,10130.443
2026-03-27T11:54:50+00:00,Daejeon,0,-48.609,10051.414
2026-03-27T11:55:00+00:00,Seoul,0,-49.251,10140.842
2026-03-27T11:55:00+00:00,Daejeon,0,-48.686,10062.442
2026-03-27T11:55:10+00:00,Seoul,0,-49.323,10151.090
2026-03-27T11:55:10+00:00,Daejeon,0,-48.762,10073.326
2026-03-27T11:55:20+00:00,Seoul,0,-49.394,10161.186
2026-03-27T11:55:20+00:00,Daejeon,0,-48.838,10084.064
2026-03-27T11:55:30+00:00,Seoul,0,-49.464,10171.130
2026-03-27T11:55:30+00:00,Daejeon,0,-48.912,10094.658
2026-03-27T11:55:40+00:00,Seoul,0,-49.534,10180.921
2026-03-27T11:55:40+00:00,Daejeon,0,-48.985,10105.105
2026-03-27T11:55:50+00:00,Seoul,0,-49.602,10190.560
2026-03-27T11:55:50+00:00,Daejeon,0,-49.057,10115.406
2026-03-27T11:56:00+00:00,Seoul,0,-49.669,10200.045
2026-03-27T11:56:00+00:00,Daejeon,0,-49.129,10125.561
2026-03-27T11:56:10+00:00,Seoul,0,-49.735,10209.377
2026-03-27T11:56:10+00:00,Daejeon,0,-49.199,10135.568
2026-03-27T11:56:20+00:00,Seoul,0,-49.800,10218.555
2026-03-27T11:56:20+00:00,Daejeon,0,-49.268,10145.427
2026-03-27T11:56:30+00:00,Seoul,0,-49.864,10227.578
2026-03-27T11:56:30+00:00,Daejeon,0,-49.337,10155.139
2026-03-27T11:56:40+00:00,Seoul,0,-49.927,10236.446
2026-03-27T11:56:40+00:00,Daejeon,0,-49.404,10164.702
2026-03-27T11:56:50+00:00,Seoul,0,-49.989,10245.160
2026-03-27T11:56:50+00:00,Daejeon,0,-49.471,10174.117
2026-03-27T11:57:00+00:00,Seoul,0,-50.050,10253.718
2026-03-27T11:57:00+00:00,Daejeon,0,-49.536,10183.382
2026-03-27T11:57:10+00:00,Seoul,0,-50.110,10262.121
2026-03-27T11:57:10+00:00,Daejeon,0,-49.600,10192.498
2026-03-27T11:57:20+00:00,Seoul,0,-50.169,10270.368
2026-03-27T11:57:20+00:00,Daejeon,0,-49.664,10201.464
2026-03-27T11:57:30+00:00,Seoul,0,-50.226,10278.459
2026-03-27T11:57:30+00:00,Daejeon,0,-49.726,10210.280
2026-03-27T11:57:40+00:00,Seoul,0,-50.283,10286.394
2026-03-27T11:57:40+00:00,Daejeon,0,-49.787,10218.946
2026-03-27T11:57:50+00:00,Seoul,0,-50.338,10294.173
2026-03-27T11:57:50+00:00,Daejeon,0,-49.848,10227.461
2026-03-27T11:58:00+00:00,Seoul,0,-50.392,10301.794
2026-03-27T11:58:00+00:00,Daejeon,0,-49.907,10235.826
2026-03-27T11:58:10+00:00,Seoul,0,-50.446,10309.260
2026-03-27T11:58:10+00:00,Daejeon,0,-49.965,10244.039
2026-03-27T11:58:20+00:00,Seoul,0,-50.498,10316.568
2026-03-27T11:58:20+00:00,Daejeon,0,-50.022,10252.102
2026-03-27T11:58:30+00:00,Seoul,0,-50.549,10323.719
2026-03-27T11:58:30+00:00,Daejeon,0,-50.078,10260.012
2026-03-27T11:58:40+00:00,Seoul,0,-50.599,10330.713
2026-03-27T11:58:40+00:00,Daejeon,0,-50.134,10267.771
2026-03-27T11:58:50+00:00,Seoul,0,-50.647,10337.549
2026-03-27T11:58:50+00:00,Daejeon,0,-50.188,10275.379
2026-03-27T11:59:00+00:00,Seoul,0,-50.695,10344.229
2026-03-27T11:59:00+00:00,Daejeon,0,-50.240,10282.834
